number,word,example
10298,bun,She pulled her hair back into a tight bun to keep it out of her face while she cooked.
10298,bun,"I'll have a cheeseburger, but hold the lettuce and put it on a whole wheat bun."
10298,bun,The bakery down the street makes the most delicious cinnamon buns; you should try one sometime.
10298,bun,"The judges were impressed by the intricate details of her hairstyle, especially the perfectly formed bun at the nape of her neck."
10298,bun,"After a long day of hiking, all I wanted was a juicy burger on a soft, toasted bun."
10299,nudge,The company used subtle design changes to nudge users towards upgrading their accounts.
10299,nudge,He gave me a friendly nudge in the ribs and winked.
10299,nudge,A little nudge in the right direction can sometimes be all someone needs to succeed.
10299,nudge,The government is using tax incentives as a nudge to encourage people to buy electric vehicles.
10299,nudge,I just needed a gentle nudge to finally apply for that job I've been dreaming about.
10300,pew,The elderly woman slowly made her way down the aisle and settled into her usual pew near the front.
10300,pew,"During the wedding ceremony, I noticed a few empty pews, which was surprising given how many people RSVP'd."
10300,pew,The children were told to sit quietly in the pew and not fidget during the sermon.
10300,pew,"After the service, we helped the ushers tidy up the hymnals and prayer books left on the pews."
10300,pew,"He felt a strange sense of peace as he knelt in the pew, lost in contemplation."
10301,blister,I got a terrible blister on my heel from wearing these new shoes all day.
10301,blister,The runner had to drop out of the marathon because of a painful blister on his foot.
10301,blister,Be careful not to burn yourself; hot oil can cause a serious blister.
10301,blister,"After hours of gardening without gloves, her hands were covered in small blisters."
10301,blister,The doctor lanced the blister and applied a bandage to prevent infection.
10302,translucent,"The frosted glass of the shower door was translucent, allowing light to pass through but obscuring the figure behind it."
10302,translucent,We chose translucent curtains for the living room to let in plenty of natural light while maintaining some privacy.
10302,translucent,"The jellyfish floating in the aquarium had a translucent bell, making its internal organs visible."
10302,translucent,"Holding the thin slice of agate up to the sun, I admired its translucent layers and intricate patterns."
10302,translucent,The artist used translucent paints to create a watercolor effect that mimicked the ethereal quality of a dream.
10303,ooze,The wound on his knee started to ooze a clear fluid.
10303,ooze,"A thick, black substance began to ooze from the broken pipe."
10303,ooze,Confidence seemed to ooze from her every pore as she addressed the crowd.
10303,ooze,The old sponge was so saturated with water that it would ooze with every squeeze.
10303,ooze,Corruption and decay seemed to ooze from the very walls of the abandoned building.
10304,putt,He needed to make that putt to win the tournament.
10304,putt,I watched him putt for what seemed like an eternity before the ball finally dropped into the hole.
10304,putt,"After practicing my swing, I spent an hour just trying to improve my putt on the practice green."
10304,putt,Don't putt too hard; you only need to give it a gentle tap to get it close to the hole.
10304,putt,"The pro golfer lined up his putt carefully, gauging the slope of the green before taking his shot."
10305,footing,"After the argument, it took a while for them to get back on a friendly footing."
10305,footing,The mountain climbers struggled to find a secure footing on the icy slope.
10305,footing,The company is on a much stronger financial footing now than it was last year.
10305,footing,"Our new business relationship started on a good footing, with clear expectations and mutual respect."
10305,footing,"He lost his footing on the stairs and tumbled down a few steps, but thankfully wasn't seriously hurt."
10306,sire,"The champion racehorse's sire was also a renowned winner, making him a highly sought-after stud."
10306,sire,"In some fantasy novels, characters might address a king or powerful figure as 'Sire' to show respect."
10306,sire,"The breeder carefully studied the pedigree, noting the impressive lineage of the dog's sire."
10306,sire,Do you know who the sire of that prize-winning bull is? I heard he has excellent genetics.
10306,sire,"Though he rarely spoke of his father, it was clear that his sire's legacy weighed heavily upon him."
10307,colt,The rancher was proud to show off his prize-winning colt at the county fair.
10307,colt,"After weeks of anticipation, the mare finally gave birth to a healthy colt, much to the delight of the stable hands."
10307,colt,"The colt, still unsteady on its legs, stayed close to its mother in the pasture."
10307,colt,"He invested in a young colt with promising bloodlines, hoping it would become a champion racehorse."
10307,colt,"Because the colt was so young and inexperienced, the trainer took extra care to build its confidence during the training sessions."
10308,romp,"The children had a joyous romp in the park, chasing each other around the trees."
10308,romp,"After a slow start, the underdog team had a late-game romp to victory, scoring three touchdowns in the final quarter."
10308,romp,"We took the puppy to the beach for a romp, and he loved digging in the sand and splashing in the waves."
10308,romp,"The historical drama proved to be a lighthearted romp through the Regency era, full of witty banter and elaborate costumes."
10308,romp,"Despite the serious topic, the author managed to make the novel a fun romp through the complexities of human relationships."
10309,battalion,The second battalion was deployed to the front lines to reinforce the existing troops.
10309,battalion,My grandfather served with distinction in a tank battalion during World War II.
10309,battalion,"After the earthquake, a battalion of engineers was sent in to assess the structural damage to the buildings."
10309,battalion,It seemed like a whole battalion of mosquitoes descended upon us as soon as we stepped into the woods.
10309,battalion,"The CEO addressed the entire sales battalion, praising their hard work and dedication to the company's goals."
10310,rove,"During our backpacking trip through Europe, we decided to just rove around and see where the wind would take us."
10310,rove,"Her eyes would rove across the room, searching for a familiar face in the crowd."
10310,rove,"The security guards rove the perimeter of the building at night, ensuring no unauthorized entry."
10310,rove,"Historically, nomadic tribes would rove across vast territories in search of grazing land for their livestock."
10310,rove,"After the argument, he began to rove aimlessly through the city, trying to clear his head."
10311,prowess,"Her prowess in mathematics was evident from a young age, as she consistently aced even the most challenging exams."
10311,prowess,The company's technological prowess has allowed them to dominate the market for the past decade.
10311,prowess,"Despite his small stature, the martial artist demonstrated impressive prowess in hand-to-hand combat."
10311,prowess,"After years of practice, he developed a significant prowess for playing the guitar, able to perform complex solos effortlessly."
10311,prowess,"While she was new to the sport, her natural athletic ability suggested a potential for great prowess with proper training."
10312,renegade,He was branded a renegade after publicly criticizing the company's new policies.
10312,renegade,The renegade group of rebels refused to negotiate with the government.
10312,renegade,I always admired her renegade spirit and willingness to challenge the status quo.
10312,renegade,That renegade programmer bypassed all security protocols to access the classified data.
10312,renegade,"Some see him as a visionary, while others view him as a renegade who abandoned his principles."
10313,scoff,"He would scoff at my attempts to learn French, claiming it was a waste of time."
10313,scoff,Don't scoff! Just because you don't understand it doesn't mean it's not important.
10313,scoff,The professor scoffed at the student's simplistic interpretation of the complex philosophical text.
10313,scoff,"Critics initially scoffed at the idea of a completely electric vehicle, but now they're commonplace."
10313,scoff,"Despite his initial scoff, the evidence eventually convinced him that the rumor was true."
10314,deity,"Ancient civilizations often attributed natural phenomena, such as storms and harvests, to the actions of a specific deity."
10314,deity,"In some polytheistic religions, each deity has a particular domain or responsibility, like love, war, or wisdom."
10314,deity,The protagonist's unwavering faith in their chosen deity provided them with strength and guidance throughout their difficult journey.
10314,deity,"Whether you believe in a single deity or many, the concept of a higher power has been central to human culture for millennia."
10314,deity,"During the archaeological dig, researchers uncovered a small statue believed to represent a local deity worshipped centuries ago."
10315,screech,The brakes gave a high-pitched screech as the car stopped just inches from the pedestrian.
10315,screech,We heard a screech from the tires as the getaway car sped off into the night.
10315,screech,The microphone gave a terrible screech when someone accidentally bumped into the stand.
10315,screech,"The parrot let out a loud screech, startling everyone in the room."
10315,screech,"With a final, metallic screech, the old swing set finally collapsed in the backyard."
10316,gruesome,"The crime scene was gruesome, with evidence suggesting a violent struggle."
10316,gruesome,I couldn't finish watching the horror movie; the special effects were just too gruesome.
10316,gruesome,"The details of the accident were gruesome, and the news report wisely avoided showing graphic images."
10316,gruesome,He described the battlefield as a gruesome landscape of death and destruction.
10316,gruesome,"Despite the gruesome nature of her research, she remained dedicated to finding a cure."
10317,shear,The farmer used electric shears to shear the sheep quickly and efficiently.
10317,shear,"The force of the earthquake caused a shear in the rock strata, leading to a landslide."
10317,shear,I had to shear off some of the overgrown branches of the rose bush to let more light in.
10317,shear,The barber used a technique called 'shear thinning' to create a textured look in my hair.
10317,shear,We need to analyze the shear stress on the metal beam to ensure it can withstand the weight of the structure.
10318,sideline,"After suffering a knee injury during practice, the coach decided to sideline him for the rest of the season."
10318,sideline,She started a small baking business as a sideline to supplement her income from her full-time job.
10318,sideline,The senator's controversial comments on the issue forced him to the political sideline for a while.
10318,sideline,"From the sideline, it looked like a clear foul, but the referee didn't call it."
10318,sideline,"The company's core business is software development, but they also have a sideline in providing IT support to local businesses."
10319,epitaph,"The historian found the epitaph on the ancient tombstone surprisingly moving, hinting at a life of both hardship and joy."
10319,epitaph,What epitaph would you choose for yourself if you had to sum up your life in just a few words?
10319,epitaph,"The poet spent weeks crafting the perfect epitaph for her beloved dog, wanting to capture his playful spirit and unwavering loyalty."
10319,epitaph,"Despite his fame and fortune, his epitaph simply read, 'He tried his best,' which some found disappointingly modest."
10319,epitaph,"The vandal defaced several headstones, making the epitaphs illegible and causing immense distress to the families of the deceased."
10320,slouch,"He tends to slouch when he's tired, which makes his back hurt even more."
10320,slouch,The teenager was told to stop slouching and sit up straight at the dinner table.
10320,slouch,"I noticed him slouching against the wall, looking completely dejected after the game."
10320,slouch,Years of working at a desk have caused her to develop a permanent slouch.
10320,slouch,"Despite her efforts to maintain a professional demeanor, a slight slouch betrayed her exhaustion."
10321,pimp,"He tried to pimp his old car by adding new rims and a spoiler, hoping to get a better price for it."
10321,pimp,Some people feel that reality TV shows often pimp out their participants' personal lives for ratings.
10321,pimp,The marketing team decided to pimp the company's website with a modern design and interactive features.
10321,pimp,"The band's manager was accused of trying to pimp them out to various sponsors, compromising their artistic integrity."
10321,pimp,She decided to pimp her apartment with some new furniture and artwork to make it more inviting.
10322,smirk,"He gave a little smirk as he revealed the answer, clearly enjoying knowing something the rest of us didn't."
10322,smirk,The detective noticed a subtle smirk cross the suspect's face when he mentioned the victim's alibi.
10322,smirk,"Despite her apologies, I couldn't shake the feeling that her words held a smirk of satisfaction."
10322,smirk,"With a smirk, Mark said, ""I told you so!"" after the project failed."
10322,smirk,The politician's smirk during the debate suggested he wasn't taking his opponent's arguments seriously.
10323,brawl,"A drunken brawl broke out in the bar after closing time, resulting in several injuries and police intervention."
10323,brawl,"The political debate quickly devolved into a verbal brawl, with candidates trading insults and accusations."
10323,brawl,"Witnesses described the scene as a chaotic brawl, with punches thrown and furniture overturned."
10323,brawl,I try to avoid crowds on game day because I don't want to get caught up in a brawl.
10323,brawl,The disciplinary committee launched an investigation into the locker room brawl that occurred after the team's defeat.
10324,panther,"The wildlife sanctuary is home to a rare black panther, which is actually a melanistic leopard or jaguar."
10324,panther,"I thought I saw a panther cross the road late last night, but it was probably just a large black cat."
10324,panther,"The coach rallied the team, reminding them to play with the ferocity and grace of a panther."
10324,panther,Researchers are studying the impact of habitat loss on the Florida panther population.
10324,panther,"In the old Tarzan movies, a panther was often depicted as a fearsome jungle predator."
10325,snarl,The dog let out a low snarl when the stranger approached its food bowl.
10325,snarl,"Traffic on the highway was a complete snarl this morning, causing major delays."
10325,snarl,"He responded to the accusation with a snarl, denying any involvement in the incident."
10325,snarl,The negotiations became a snarl of conflicting demands and personal animosity.
10325,snarl,Her voice held a snarl of resentment as she recounted the unfair treatment she had received.
10326,headlong,"The company rushed headlong into the new venture without conducting proper market research, a decision they soon regretted."
10326,headlong,"She tripped on the stairs and fell headlong, luckily escaping with only minor bruises."
10326,headlong,"He dove headlong into the project, determined to finish it before the deadline."
10326,headlong,The crowd surged headlong towards the stage as the band began to play their most popular song.
10326,headlong,"Ignoring the warning signs, they plunged headlong into the dangerous rapids, their raft tossed about like a toy."
10327,sprint,"The athlete made a final sprint towards the finish line, securing first place by a hair."
10327,sprint,We need to sprint to the gate if we want to catch our connecting flight.
10327,sprint,The development team is working in two-week sprints to deliver new features more quickly.
10327,sprint,"During the fire drill, everyone was instructed to sprint away from the building and gather in the designated area."
10327,sprint,"After realizing he was late for the meeting, John had to sprint the last few blocks to the office."
10328,marquee,The theater's marquee advertised the new musical with flashing lights and bold lettering.
10328,marquee,We saw our names up on the marquee when we arrived for the movie premiere; it was a surreal experience.
10328,marquee,"The old movie palace had a beautiful, ornate marquee that was a landmark in the city."
10328,marquee,"I heard the band is playing a surprise show tonight, but the marquee still lists last week's performance."
10328,marquee,Let's meet under the marquee of the concert hall so we don't get separated in the crowd.
10329,squirm,The child started to squirm in his seat when he realized he had to sit through another hour of the lecture.
10329,squirm,"I could see him squirm under the pressure of the interrogation, his lies becoming more and more apparent."
10329,squirm,"She tried not to squirm when the doctor gave her the injection, but it was hard to stay still."
10329,squirm,He felt a little squirm of discomfort when his boss asked him about the missing report.
10329,squirm,"The worms squirm in the damp soil after the rain, seeking refuge from the sunlight."
10330,obscenity,"The comedian's routine was funny at first, but quickly devolved into a string of obscenity and vulgarity."
10330,obscenity,The radio station received a hefty fine for broadcasting obscenity during the daytime hours.
10330,obscenity,I walked out of the movie because I was offended by the gratuitous obscenity.
10330,obscenity,"In my opinion, freedom of speech doesn't extend to yelling obscenity in a crowded theater."
10330,obscenity,The graffiti on the wall was covered in political slogans and random acts of obscenity.
10331,footage,The news channel showed some disturbing footage of the accident scene.
10331,footage,I need to review the security camera footage to see who took the package from my porch.
10331,footage,Did you manage to get any good footage of the concert last night?
10331,footage,The documentary included rare footage of the band's early performances.
10331,footage,The director decided to cut some of the extraneous footage to tighten up the pacing of the film.
10332,strew,"The wind began to pick up, causing leaves to strew across the lawn."
10332,strew,"After the party, empty cups and crumpled napkins were strewn all over the living room floor."
10332,strew,The bride decided to strew rose petals down the aisle for a romantic touch.
10332,strew,"Archaeologists carefully sifted through the soil, hoping to find artifacts strewn amongst the ancient ruins."
10332,strew,"Broken glass from the shattered window was strewn across the sidewalk, making it dangerous to walk barefoot."
10333,petal,The gentle breeze scattered the rose's petals across the garden path.
10333,petal,Each petal of the orchid was a slightly different shade of purple.
10333,petal,"She carefully removed a petal from the daisy, whispering, 'He loves me, he loves me not.'"
10333,petal,The artist used delicate brushstrokes to capture the translucent quality of each petal in her watercolor painting.
10333,petal,Scientists are studying the chemical compounds within the petal of certain flowers to develop new fragrances.
10334,primate,"Jane Goodall dedicated her life to studying chimpanzees, a type of primate, in their natural habitat."
10334,primate,"The zoo has a diverse collection of primates, ranging from tiny marmosets to large gorillas."
10334,primate,Understanding the social behavior of primates can offer insights into the evolution of human societies.
10334,primate,"As a primatologist, Dr. Ramirez specializes in the cognitive abilities of lemurs, which are considered a more primitive primate."
10334,primate,"Given our shared ancestry, it's fascinating to consider the similarities and differences between human behavior and that of other primates."
10335,protagonist,"Although the protagonist of the novel is flawed, his determination to overcome adversity makes him compelling."
10335,protagonist,I couldn't connect with the protagonist; her motivations seemed inconsistent and unrealistic.
10335,protagonist,"In this game, you play as the protagonist, a young mage on a quest to save the kingdom."
10335,protagonist,"The film cleverly subverts expectations by making the apparent villain the actual protagonist, revealing his hidden agenda."
10335,protagonist,"Who would you say is the protagonist of your own life story, and what are the central conflicts you face?"
10336,swagger,"He walked into the room with a swagger, clearly confident in his abilities."
10336,swagger,"Despite feeling nervous, she tried to maintain a swagger as she approached the podium."
10336,swagger,The young athlete's swagger on the field suggested he was destined for greatness.
10336,swagger,"The pirate captain, with his eyepatch and booming voice, had a noticeable swagger."
10336,swagger,His initial swagger faded as he realized the complexity of the task ahead.
10337,turner,"My grandfather was a skilled wood turner, creating beautiful bowls and vases in his workshop."
10337,turner,The company is looking for a qualified lathe turner to operate the CNC machines.
10337,turner,He's a real head-turner; everyone notices him when he walks into a room.
10337,turner,"The weather took a turn for the worse; it was sunny this morning, but now there's a turner of rain."
10337,turner,"I'm reading a biography of J.M.W. Turner, the famous English painter known for his landscape paintings."
10338,tamper,"Someone tried to tamper with the car's brakes, so we're filing a police report."
10338,tamper,Please don't tamper with the thermostat; I've set it to a comfortable temperature.
10338,tamper,The investigation revealed that someone had attempted to tamper with the election results.
10338,tamper,The sign clearly states: 'Do not tamper with the exhibits.'
10338,tamper,I suspect he's tampering with the evidence to cover up his involvement.
10339,pivot,The company had to pivot its marketing strategy when their initial campaign failed to resonate with the target audience.
10339,pivot,He used his experiences in customer service to pivot into a successful career in sales.
10339,pivot,"During the pandemic, many restaurants had to pivot to offering takeout and delivery services to stay afloat."
10339,pivot,The basketball player made a quick pivot and passed the ball to his teammate for an easy score.
10339,pivot,"After realizing her passion wasn't in law, she decided to pivot and pursue a career in graphic design."
10340,throttle,The mechanic had to adjust the throttle to improve the car's acceleration.
10340,throttle,"He tried to throttle his anger, knowing an outburst would only make things worse."
10340,throttle,The government decided to throttle back spending on non-essential projects due to the economic downturn.
10340,throttle,I felt like someone was trying to throttle me when I was struggling to breathe during the asthma attack.
10340,throttle,The website implemented a system to throttle the number of requests from a single IP address to prevent abuse.
10341,retaliation,The company feared retaliation from its competitors if it lowered its prices too drastically.
10341,retaliation,"After the initial attack, the country vowed a swift and decisive retaliation."
10341,retaliation,"He decided against reporting the theft, fearing retaliation from the gang."
10341,retaliation,"In retaliation for the prank, she hid all of his shoes."
10341,retaliation,"The whistleblower was fired, and he suspected it was an act of retaliation for exposing the company's illegal activities."
10342,perennial,"Gardening in this climate is easy because many plants are perennial, coming back year after year without needing to be replanted."
10342,perennial,"The debate over tax reform is a perennial issue in Congress, reappearing with each new legislative session."
10342,perennial,"His perennial optimism, even in the face of setbacks, was truly inspiring."
10342,perennial,"Shakespeare's plays are perennial favorites, enjoyed by audiences across generations."
10342,perennial,"Despite the changing trends in music, classic rock remains a perennial source of inspiration for many artists."
10343,trudge,"After the heavy snowfall, we had to trudge through knee-deep drifts to reach the bus stop."
10343,trudge,"Disappointed with the meeting's outcome, he trudged back to his office, his shoulders slumped."
10343,trudge,"The hikers began to trudge up the steep mountain trail, their enthusiasm slowly waning under the relentless sun."
10343,trudge,"Even though she was exhausted, she had to trudge onward, knowing her family was relying on her."
10343,trudge,"With heavy hearts, the mourners trudged slowly behind the hearse, their footsteps echoing in the solemn silence."
10344,logging,The software company implemented detailed logging to track user activity and identify potential security breaches.
10344,logging,I spent the afternoon logging fallen trees in the backyard after the storm.
10344,logging,"We're experiencing some network issues, so I'm checking the server logs to see if I can find any errors."
10344,logging,The environmental activists are protesting the logging of old-growth forests in the Pacific Northwest.
10344,logging,"Before deploying the new feature, make sure you've added proper logging statements for debugging purposes."
10345,whirlwind,"The past few weeks have been a whirlwind of activity, with meetings, presentations, and travel non-stop."
10345,whirlwind,She was swept off her feet in a whirlwind romance and they got married within six months.
10345,whirlwind,"The tornado ripped through the town like a whirlwind, leaving devastation in its wake."
10345,whirlwind,"After the conference, I had a whirlwind tour of the city's historical landmarks."
10345,whirlwind,Trying to manage that project while also dealing with family issues turned my life into a complete whirlwind.
10346,veer,"The car suddenly veered to the right, narrowly avoiding a collision."
10346,veer,"As the conversation began to veer into politics, I excused myself to get a drink."
10346,veer,The hiking trail veered sharply uphill after the stream crossing.
10346,veer,The company decided to veer away from its traditional marketing strategies and embrace social media.
10346,veer,The pilot had to veer the plane off course to avoid the storm clouds.
10347,whack,He gave the vending machine a good whack when it didn't dispense his soda.
10347,whack,I'm going to take a whack at fixing the leaky faucet myself before calling a plumber.
10347,whack,The sudden gust of wind gave the tree branch a whack against the window.
10347,whack,"Honestly, I think his idea is a bit whack, but I'm willing to hear him out."
10347,whack,The company took a significant financial whack due to the recent market downturn.
10348,dent,I accidentally put a small dent in the car door while backing out of the garage.
10348,dent,"The accident didn't cause major damage, just a dent in the bumper and a cracked headlight."
10348,dent,This sale is going to make a significant dent in our inventory before the new season starts.
10348,dent,"Unfortunately, the shipping process left a noticeable dent in the side of the refrigerator."
10348,dent,The recent economic downturn has put a dent in the company's projected profits for the year.
10349,forlorn,"The old, abandoned house stood forlorn on the hill, a testament to forgotten dreams."
10349,forlorn,"She looked so forlorn standing by the window, watching the rain, that I had to go and comfort her."
10349,forlorn,"Despite his attempts to appear confident, a forlorn expression flickered across his face when he spoke about his lost love."
10349,forlorn,"The single, wilted rose in the vase was a forlorn reminder of what once was a beautiful bouquet."
10349,forlorn,He gave a forlorn sigh as he realized his chances of winning the competition were slim.
10350,plywood,We used sheets of plywood to board up the windows before the hurricane arrived.
10350,plywood,The cabinet maker prefers using birch plywood for its smooth surface and stability.
10350,plywood,"For a quick and inexpensive fix, you can build a simple bookshelf out of plywood."
10350,plywood,"The skateboard ramp was constructed primarily from plywood, reinforced with metal supports."
10350,plywood,"The inspector noted that the subflooring was made of plywood, but it showed signs of water damage and needed replacement."
10351,whine,Stop trying to whine your way out of doing the dishes; it's your turn.
10351,whine,"The dog began to whine at the door, wanting to be let outside."
10351,whine,I could hear the constant whine of the mosquito buzzing around my ear.
10351,whine,The candidate's speech was full of empty promises and a constant whine about the state of the economy.
10351,whine,"Instead of whining about the problem, let's try to find a constructive solution."
10352,whisk,Use a whisk to thoroughly combine the eggs and milk before adding them to the pancake batter.
10352,whisk,The sudden gust of wind threatened to whisk my hat away as I walked down the street.
10352,whisk,"With a quick whisk of her hand, the magician made the rabbit disappear."
10352,whisk,The chef used a wire whisk to create a light and airy hollandaise sauce.
10352,whisk,I'll quickly whisk you away for a romantic weekend if you promise to keep it a secret.
10353,inferno,"The forest fire quickly turned into an inferno, consuming everything in its path."
10353,inferno,He described his experience in the war zone as an inferno of chaos and destruction.
10353,inferno,The political debate became an inferno of accusations and personal attacks.
10353,inferno,"Despite the inferno raging around them, the firefighters bravely continued their rescue efforts."
10353,inferno,My kitchen became a brief inferno when I tried to flambé a dessert and accidentally set the alcohol ablaze.
10354,wizard,The IT department has a wizard who can fix any computer problem we throw at him.
10354,wizard,He's a wizard with numbers; he can do complex calculations in his head.
10354,wizard,The software came with a setup wizard to guide you through the installation process.
10354,wizard,"In the fantasy novel, the young apprentice aspired to become a powerful wizard like his mentor."
10354,wizard,"Despite his age, the renowned chef is still considered a culinary wizard in the industry."
10355,wield,"The knight confidently wielded his sword, ready to defend the kingdom."
10355,wield,"As a project manager, she needed to wield influence effectively to keep the team on track."
10355,wield,He learned to wield a paintbrush with surprising skill after only a few lessons.
10355,wield,The politician knew how to wield public opinion to his advantage during the campaign.
10355,wield,It's important to wield power responsibly and with consideration for others.
10356,anemia,She was diagnosed with anemia after complaining of fatigue and constant headaches.
10356,anemia,"Iron deficiency is a common cause of anemia, especially in women of childbearing age."
10356,anemia,The doctor ordered a blood test to check for anemia and other potential health problems.
10356,anemia,His pale complexion and persistent tiredness were telltale signs of potential anemia.
10356,anemia,"The patient's medical history indicated a long struggle with chronic anemia, requiring regular blood transfusions."
10357,wobble,"The table had a wobble, so I put a folded piece of paper under one of the legs to stabilize it."
10357,wobble,"After getting off the rollercoaster, I felt a strange wobble in my legs."
10357,wobble,"The economy is starting to wobble, and investors are getting nervous."
10357,wobble,"Her voice began to wobble as she described the accident, revealing her emotional distress."
10357,wobble,"As the top spun faster and faster, it started to wobble less and less until it was perfectly still."
10358,align,Please align the text to the left margin for better readability.
10358,align,We need to align our marketing strategy with the overall business goals.
10358,align,"Make sure the picture frames align perfectly on the wall; otherwise, it will look crooked."
10358,align,The company is working to align its values with those of its employees.
10358,align,Could you align these chairs in a straight row before the meeting starts?
10359,autocratic,The manager's autocratic style stifled creativity and led to low morale among the team.
10359,autocratic,"The small nation had been under autocratic rule for decades, with no free elections or independent media."
10359,autocratic,I quit my job because my boss was so autocratic; he never listened to anyone's ideas but his own.
10359,autocratic,"While some argue that an autocratic approach can be efficient in crisis situations, it's generally not sustainable in the long run."
10359,autocratic,The professor's autocratic grading policy made it clear that his interpretation of the material was the only valid one.
10360,caucus,"Before the primary, the Democratic candidates will participate in a caucus to discuss strategy and rally support."
10360,caucus,The environmental group held a caucus to decide which policies they would prioritize for the upcoming legislative session.
10360,caucus,Our local chapter will caucus next week to endorse a candidate for city council.
10360,caucus,The Republican caucus in the Senate is expected to debate the proposed tax cuts extensively.
10360,caucus,"After the controversial vote, several senators decided to form a bipartisan caucus to find common ground on the issue."
10361,raider,"The Vikings were notorious as raiders, plundering coastal villages throughout Europe."
10361,raider,"After the game, the coach praised the defensive line for shutting down the opposing team's star raider."
10361,raider,Local authorities are investigating the recent incident where a group of raiders broke into the warehouse and stole valuable electronics.
10361,raider,"Historically, the term 'border raider' referred to individuals who crossed national boundaries to steal livestock or other goods."
10361,raider,We need to implement better security measures to prevent future incidents with corporate raiders trying to acquire the company against our will.
10362,annex,"The city council voted to annex the neighboring unincorporated community, bringing more residents into the tax base."
10362,annex,"After the war, the victorious country threatened to annex the defeated nation's resource-rich territory."
10362,annex,The museum plans to annex the building next door to create more space for its growing collection.
10362,annex,Let's annex the spare bedroom and turn it into a proper home office; I'm tired of working at the kitchen table.
10362,annex,The company decided to annex a smaller competitor to expand its market share and gain access to new technologies.
10363,appease,The toddler cried until his mother gave him a cookie to appease him.
10363,appease,The government tried to appease the protestors by promising to review the controversial policy.
10363,appease,"Hoping to appease his boss, Mark stayed late to finish the report, even though it wasn't his responsibility."
10363,appease,She tried to appease her guilt by volunteering at the animal shelter.
10363,appease,No amount of apologies could appease Sarah after the hurtful things he had said.
10364,clientele,The restaurant is known for its upscale clientele and sophisticated atmosphere.
10364,clientele,Our business has expanded significantly thanks to our loyal clientele.
10364,clientele,"The art gallery attracts a diverse clientele, ranging from serious collectors to casual admirers."
10364,clientele,"To better serve our clientele, we've decided to extend our opening hours on weekends."
10364,clientele,The success of the new marketing campaign hinges on attracting a younger clientele.
10365,cadet,The police academy cadet struggled to keep up during the rigorous physical training exercises.
10365,cadet,"My younger brother is a cadet at the Air Force Academy, and he's home on leave next week."
10365,cadet,"As a junior cadet, she was assigned to assist the senior officers with administrative tasks."
10365,cadet,"He always dreamed of becoming a pilot, so joining the civil air patrol as a cadet was his first step."
10365,cadet,The cadet's exemplary performance earned her an early promotion within the training program.
10366,avenge,"He swore to avenge his brother's death, no matter the cost."
10366,avenge,The team was determined to avenge their previous loss in the championship game.
10366,avenge,She didn't want him to avenge her; she just wanted justice to be served.
10366,avenge,History is filled with stories of heroes who rise to avenge the wrongs committed against their people.
10366,avenge,Some believe that taking the law into your own hands to avenge a crime only perpetuates the cycle of violence.
10367,proprietor,The proprietor of the bakery always greets customers with a warm smile and a fresh pastry.
10367,proprietor,"As the sole proprietor of the antique shop, she was responsible for everything from sourcing items to managing the finances."
10367,proprietor,"We spoke with the proprietor of the inn, who assured us that our room had a stunning view of the lake."
10367,proprietor,The lawsuit named the building's proprietor and several other tenants as responsible parties for the fire.
10367,proprietor,"He hoped to one day become the proprietor of a successful business, building it from the ground up with hard work and dedication."
10368,balk,"The horse began to balk halfway through the jump, throwing the rider off balance."
10368,balk,"I wanted to ask for a raise, but I balked at the last minute, feeling too nervous."
10368,balk,"The city council balked at the expense of the new infrastructure project, delaying its approval."
10368,balk,"He initially agreed to help, but then he seemed to balk when he realized how much work it would involve."
10368,balk,"Many investors balked at the company's high valuation, causing the IPO to underperform."
10369,prodigy,"At the age of five, she was already composing complex piano pieces, a true prodigy in the world of classical music."
10369,prodigy,"He's considered a chess prodigy, having beaten grandmasters twice his age since he was a teenager."
10369,prodigy,"While some children struggle with basic math, Maya is a math prodigy, effortlessly solving equations that would stump most adults."
10369,prodigy,"The tech company actively recruits from universities, hoping to find the next coding prodigy to revolutionize their software development."
10369,prodigy,"Despite his lack of formal training, he showed a natural talent for painting, quickly becoming recognized as an artistic prodigy."
10370,botch,"The electrician completely botched the wiring, and now half the house has no power."
10370,botch,"I tried to fix the leaky faucet myself, but I really botched it; now it's spraying water everywhere!"
10370,botch,"The surgeon admitted that he botched the operation, resulting in unforeseen complications for the patient."
10370,botch,Don't let him handle the presentation; he's known to botch even the simplest tasks under pressure.
10370,botch,The peace talks were botched due to a series of miscommunications and diplomatic blunders.
10371,benefactor,"The anonymous benefactor donated a large sum of money to the local library, ensuring its continued operation."
10371,benefactor,"Thanks to our generous benefactor, we were able to provide scholarships to students from underprivileged backgrounds."
10371,benefactor,She always remembered her former professor as a benefactor who had guided her through difficult times.
10371,benefactor,"The museum publicly acknowledged its primary benefactor, Mr. Harrison, at the grand opening ceremony."
10371,benefactor,"It's rare to find such a genuine benefactor these days, someone who gives without expecting anything in return."
10372,capitalize,You should capitalize the first word of every sentence.
10372,capitalize,The company is trying to capitalize on the latest trend in social media marketing.
10372,capitalize,I forgot to capitalize the city name in the address.
10372,capitalize,Let's capitalize our gains from last quarter and invest in new equipment.
10372,capitalize,"Some people think it's rude to capitalize entire words in an email, as it can come across as shouting."
